path,git_mode,bytes,lines,sha256,media,area,coverage
hub.pyw,100644,10001,277,f6e7d297d490ef07db6e41388f6d71ab0e60b623e1ac9b8b7098421a7129bcf5,text,other,line scan+hash+repository consistency review
install.ps1,100644,956,27,ac8e84d13bff37d28ceab4c82db96d143b5e06d84bb3c0340cbced58a0c95b49,text,other,line scan+hash+repository consistency review
install.sh,100755,1028,29,82127ee8e0504ef855541db90e9ebf6498ae3c2f53efcbc54873c1d02738ffd8,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
installer/penglai_bootstrap.py,100644,8622,194,146195a13bd006c34b0d3eb22ecae407fb076f67aa7eaa618cd34a70b9a419cf,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
installer/pyproject.toml,100644,1246,35,ff72325dcbde61e4e55a7cf4655d89994df0e65b4841b7555facc6854ffd3f8d,text,docs-config,byte/line inventory+targeted claim/config consistency review
installer/README.md,100644,1219,26,6fc4357bf29984ea874d550345d951648b072c627f5da4c09f4051c7020ebd1e,text,docs-config,byte/line inventory+targeted claim/config consistency review
launch.pyw,100644,8125,155,eceaf724048f7605b580556f587e814b93f250bdebe5df99bd7154a7c96e33da,text,other,line scan+hash+repository consistency review
LICENSE,100644,1065,22,1d4ed949b4ec9b506d44198033115b8b9847aa0515f9d3465ab2b0d8f7d65a87,text,other,line scan+hash+repository consistency review
llmcore.py,100644,65881,1164,eef43e896ef980e2d2bc44a09a29594165ef13440f2afff994c717e2a2c1d746,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/adb_ui.py,100644,4186,92,7d3c3fdfb22581ac8ed26c7afe9ffd1b1eec356b2b8762487e2aeb6c0555717e,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/autonomous_operation_sop.md,100644,2539,45,9b1ad258e13ddccf712e9fcd878fa29d488c2bf9335153d9d37ba9108480b64f,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/autonomous_operation_sop/helper.py,100644,5240,137,163160391fc65f1cd3976df9729d3b2d2dddcac245d109ec5299f60fcb7c6f82,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/autonomous_operation_sop/task_planning.md,100644,3619,41,f905c1ff6351c414949e94889db85de43eae270537c61c9b0667b8dc3e30d9b9,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/checklist_helper.py,100644,4788,113,50eb76913012351e56750ab606992b84ee52ad5a8b939c97697f68de1640bc03,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/checklist_sop.md,100644,3695,98,98123f11ce16ede0aea290093cf07eb4746506fdc0964a402d0fca26ad4de043,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/code_review_principles.md,100644,3852,42,37617ebecf1a8b4e9f30aec90d145cae3386930f8ca4439faf7ac8be4229ef79,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/computer_use.md,100644,3567,42,893038e5216e4464894a247f69ff228b6cf4148aebad7bdefd010281c51aba52,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/github_contribution_sop.md,100644,4017,118,da0e92a5ac70077a776c8861d4e938ef03dc4f7c4a06dbefb9cfc7a0b6d9460c,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/goal_hive_master_duty.md,100644,5288,50,5bb81a7d1d8302dcef51901a21e17a0a5930e236eb6e8b168e6f653f37e64d88,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/goal_hive_sop.md,100644,2885,54,a12f41982ac146202a7bb5f42a7059313b29b4913e7ebdd6331ea77a7b074693,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/goal_mode_sop.md,100644,1326,51,3ee6ee39022bf9dd5b5fe8cce03f82f7309edd504a74cdbe0b182116a5f5010e,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/incubator_sop.md,100644,1247,31,e3441eb7338626e61b40b79dd21c55d570e86a7317e8889e8ba8396070702c75,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/keychain.py,100644,2890,65,bf9f0e9942dc650bd9ba9523fa32ea41aee0d348507d395e1757bcd96e0cff54,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/L4_raw_sessions/compress_session.py,100644,11040,255,29957672aa3bd93871eeec9248afa2e8bfa7a0a20e5d42a49c48bb98346b276f,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/L4_raw_sessions/salient_mining_sop.md,100644,3576,66,6de5543ffe1391f3f9c39b8f11e4a53e5ce7ef63d2f5c1f8dfd807613ca2c001,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/ljqCtrl_sop.md,100644,3182,41,ed3aae618422678f0ab5212a3a11edcb9b314ea6cd6233f45380a89bc9b50850,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/ljqCtrl.py,100644,8674,178,0efa93a7bde4d5b5afec975de4e48dfe86d9aaf989cfe0016d6841fcc1c60d9f,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/macljqCtrl.py,100644,22116,550,581526640b2e8a29de24419d9f9e214fb45ea70b756b64e1cbc750d58ac5addd,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/memory_cleanup_sop.md,100644,2642,38,de96abf16b49f3abbbc9b98ef966f450a57cde7e78787f503cc6ff9ee5afaeb6,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/memory_management_sop.md,100644,6231,92,623273e74a5b9f325db7e85c031d13d8effe4417892379592cc58ac0c196371c,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/morphling_sop.md,100644,3440,44,4391910aac741288d957c8886e4d8388213446c91e665f3a91663a1af63ccd20,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/ocr_utils.py,100644,3800,101,68e21a92f7f7950a16e2666338ac4b023526279a2c1381ca2e08efddc2b8119b,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/penglai_channels_sop.md,100644,2674,38,876ae53866abe1b86109b478e6a78dd2230049ae28fa6807e9cfde48a97bbb5c,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_checkpoint_sop.md,100644,1552,28,16e1a1c12ec85862275fcbf3f8658db420ba4980bbdc18c427f730ac05082594,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_compress_sop.md,100644,1522,21,a640ee2514fbb89ec57372a3c0d5f5ed0cc0fb89213ec7137e1cb654aaae897a,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_genmedia_sop.md,100644,1902,26,ded81a0b84e609fb1531d7b83a396634381f282fa5e42ae068b9cb51f7c7db22,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_im_vision_sop.md,100644,2641,25,52d3b269b0230da7a245bccb4e508b586975d7783888bdccf45a2960ab784161,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_memsig_sop.md,100644,2315,36,afc1ab85e934ad6bac652592f04af78119b5d57b859d73ff51a256c039aff878,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_self_restart_sop.md,100644,1934,26,1c3453ee1ca9cc0aebe84be734e720c9a74c807c593d306ba50fb44d0b962ea1,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/penglai_weather_sop.md,100644,1927,34,91a6898abde5b0d49abccd99c563b95e38759d878bafdd169b955fdabce2e3bf,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/plan_sop.md,100644,12087,264,8e07fed38eba4932f69ca9b2f046ab74b15c122ebf8ddc47e12cfc23cba8a4b2,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/procmem_scanner_sop.md,100644,1506,37,b5a23f66a8725d5cf5ba488204423f3dbf42098a478755c6ef2bbff278a1581d,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/procmem_scanner.py,100644,4950,120,566413c6974dc9681e1139a333399d652ac1ddcfc281d5876b99a3f033d61efc,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/project_mode_sop.md,100644,2123,31,ea78f2298ec303bda6a2707ac22e67cdca9874b7ce8c340a03e7b75dff1be0b6,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/review_sop.md,100644,6731,170,ad7f3a2cdaee092bbab43688a2438ac945b2718bdc665a7ac21570d3963ab5cc,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/review_sop/review_inline_prompt.en.txt,100644,8123,182,744883d449acb94beea148ad5394961205d0803be16bd41337c258480fecda7f,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/review_sop/review_inline_prompt.txt,100644,7895,162,a627c91542581ff79cf8a4ff9280446f981b1954a55aa21aaa99982cb5035516,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/scheduled_task_sop.md,100644,1490,27,ec9c1081dbdc3872e9076906a588c7bc061891027aa5b27119e3c0ca2f71f5ef,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/subagent.md,100644,3932,63,cd5df2a600e618d5a8b3f3d0dfec0cd9802776df936634a5cda797a8dc91e0f8,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/supervisor_sop.md,100644,3667,60,46b3dc2d3556fc93390d35b38caa088df0c21e1a5f66931acfae37c3d0897024,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/tmwebdriver_sop.md,100644,9470,133,992d996cbaa4ba5297b76dbc68ad198856ed33d5648d441b67d6423e15dd9e58,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/ui_detect.py,100644,8796,200,9bd0d6e0376f48c81cd45a40e298c2c3d07055c038a37dd208a4b5093e50d75c,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/verify_sop.md,100644,2420,65,63b78abf0ffe0b31ad26c0c6856ec86b1a44bd876e4ae7ac94cd1305d79e0abe,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/vision_api.template.py,100644,5142,120,b60e4f1c11d30afb1c1057f4f33aef75bd215a2dd3df184a88f33f952b5bed93,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
memory/vision_sop.md,100644,1486,24,845cd770113f677913da29812f0f75223a2b73343d9ddcdd4b65d2c8c87de99f,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/vue3_component_sop.md,100644,9427,201,d3618f32d04a6264e3eb0b45e7da29327f4b9f3cbd1df06aaea2517eddeb6458,text,docs-config,byte/line inventory+targeted claim/config consistency review
memory/web_setup_sop.md,100644,1292,25,656a217c49246d7490adbb9e50a59354795d9d23aaea5b71858d562f37b4a34e,text,docs-config,byte/line inventory+targeted claim/config consistency review
mykey_template_en.py,100644,4299,77,944c22c1b43cb822c339387ece2ee14d2690a4c44f4282b5ceb0d4688e7694f4,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
mykey_template.py,100644,32831,427,3e796c48cd8e066ef8a80e84ae631fda7e5043bb13034ac3a38630e934372411,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
NOTICE,100644,3064,68,1b38a0683a6678beb793a8d9952491ee4e0fea0a74c52b0667c73d5595c1230a,text,other,line scan+hash+repository consistency review
package-lock.json,100644,252323,7016,ed9a082b3032d8ce08d029e9f8d4ea85a9eb204a8a9e20c741970bf9013a7c64,text,dependency-lock,line scan+package parser+SCA+SBOM
package.json,100644,1066,41,26ad5e7e9fdde73d10d70287d8a11249a6cba4de97ac36dcfc50902bdd6f3ff3,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/desktop/.gitignore,100644,110,8,95d41ba547dc4c7274e0105ff0d3363a208aa814f7be80ecd33c8eece5334bda,text,other,line scan+hash+repository consistency review
packages/desktop/index.html,100644,311,13,fe7d46d78eca0c4f7f14b2f694a0882632f908e2d70d8bba2973908c05c94b8d,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/desktop/package.json,100644,1457,42,35bd6d8aa9893b0b4d574209b9e73b19f7f23324b97120286bb1ac50eaaf532b,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/desktop/scripts/build-local-dmg.mjs,100644,3170,84,c2b77e0bf32624ef78b0191f422e1456b2f8237c36cf899d4be581edd0aea3ca,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/desktop/scripts/require-release-signing.mjs,100644,733,24,f5bc98c7d68ad1834764cb24797f068bb48c90b35df400847b6fa47c048d798d,text,legacy-or-support-source,byte/line inventory+syntax compiler+Semgrep/Bandit+targeted dangerous-API review+tests
packages/desktop/src-tauri/build.rs,100644,39,4,487059eaf8a947b80f20a9aacac038a5047b2ad69d2401b827376c67d6fe847f,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/capabilities/default.json,100644,796,26,87da73f403a0fc5ea3d329c02db8e5329da6cf91376d96ae41dd90d90cdbb170,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/Cargo.lock,100644,134597,5557,e9d96b7bcb2c8a9a0253bdf5592e1d17d7898fef2fa803726782ff6b2b66fcb2,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/Cargo.toml,100644,689,32,0aea88c6426227bfded3e2df23d2e87ff69b93bebfcf12cbd4a9e7a16f55a3ad,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/icons/128x128.png,100644,26907,0,a6169ffe2832e04bfe1356b6c706c8c2686df293653c8dde12fa184e051790d7,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/128x128@2x.png,100644,101009,0,0567ebe800563d739fe6e75813b08b867ad9a5226255f0f6d6ca953fa02966ee,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/32x32.png,100644,2212,0,7bf4240ae79472e7da3152b8c3c21e665008fba55d5a03db2c71a996c4f20c6d,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/dmg-background.png,100644,129696,0,a8c4b65d9eda92da28baaa287159786c699f8d511ff818ab29c70237b6fc9ea6,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/icon.icns,100644,2331744,0,f55e9b0d46718dfb5f46038efa6ce31f88b26d512cc8609dc64923c60a511792,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/icon.ico,100644,143766,0,3095534beb62ee7738cc2bfc5674511422a1a06840f8d752e52ca4c50daf79e5,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/icons/icon.png,100644,1039797,0,2ccd817bbe6714644179be15e342a605e0e56842998f47d21a629bb49e705560,binary,0.4-desktop-native-update,sha256+format/build/package inspection
packages/desktop/src-tauri/Info.plist,100644,346,9,2b3e1333eaa659509c691b6eded4f0755b2ec479664156b75448095c95d020d3,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/resources/host-runtime/README.md,100644,608,14,381f1909ae65dd56f764df80164859f78c6ca82c0eb03ea8af3da8be97ce5158,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/src/lib.rs,100644,53350,1419,89e6c50921e8fef42a47bc0852a8064d943b1e9eff9970f2a6d2a5a42a56bb54,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/src/main.rs,100644,116,6,adb42a4b4f468e5520c02298033db0f44c40caa3cb71c8482dca8d3ae55c086c,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/src/schema_versions.rs,100644,349,9,acbeafd719e3d83b404b84c12e510dbfd03008f371d2fee8819c0aef6a0dc89b,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src-tauri/tauri.conf.json,100644,3111,102,54b9ac074b6af57ce41242f91cc307a60ecf414d306e4a515b24a5b2259ca07b,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/src/App.css,100644,60059,2282,37c11fd285b8a7099913050a4bbeafefa6fa44153afb41533dd6bb314ef7221c,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/App.tsx,100644,40551,1051,bf71ad96421b66bb4529f977c12dacfa7baab92e15bad3b4403828e685daa918,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/bridge/http-bridge.ts,100644,5373,157,f4ade08ae118b9a04d068f8ef592b97b6ddce4aeea71c44012fb409f0a9266c5,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/bridge/index.ts,100644,1419,46,7bb5dd39c056aac9241bd25c45ddb4e4307b91f5a75f89faf2172b6c5ee80f6c,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/bridge/resilient.ts,100644,2904,103,11fa1eabc11767d3f206b92751d82bb7a661581411fff51ec1c0c3266a7daa5d,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/bridge/tauri-bridge.ts,100644,4315,134,525b9d273168808f0d1f5a5384bade3c4c67c75800669e17545d6df3dc4f50df,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/bridge/types.ts,100644,2876,83,c508e212b7aa8fb371aab2c637136a000fa9be863bb660963f111a1f673158a8,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/hooks/useConversationStream.ts,100644,9153,272,89af98a3ccf4119dd17356b272b9805a526d34eb112e3838549c770195a34dc5,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/hooks/useHostConnection.ts,100644,2813,87,f665e9dafd5ded898ed3e30c5d20d6440528302ef6b7ffbbe028574ca1b06f0d,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/hooks/useTaskStream.ts,100644,5064,153,85921bcd9fb972aa4ea55bcdff3bacd0dba82ac1f4d0487d548b319967ed88d2,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/hooks/useWorkbenchData.ts,100644,7557,226,68b222a6df974a66ed3b93d7973e87040ef50b1c470a201977bf85606c90a6d0,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/main.tsx,100644,215,10,baab30d3b2f0d1807e422150c42312ef474d13991e923b4715d264e0947d52eb,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/state/conversation.ts,100644,11621,379,60cec046dd99dfda48002cef9dfe2af7b35f630d10dd03d9530f4b6fcb784f77,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/state/format.ts,100644,2510,65,a39af3be38b56d028503dd75ae0c5924663bc63e20a78e9da6a0b16feb345550,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/state/workbench.ts,100644,9770,307,3ac706763a3868313f16cea127670c3f51dc01a1336bbdb08c696dd3fca9e006,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/AppDialog.tsx,100644,6189,213,ac7287680a135b6ef6381c2540ba013bde980cb978d738cb1ea1e1a54b1ba689,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/ApprovalsPanel.tsx,100644,4995,134,1d8a0f0dd880bdea08e629b6c0caf8f0cee3cd3b953e47d41316ea15ac5132cf,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/ChatPanel.tsx,100644,59179,1624,8f7e7b24b3065cc34985d85ab33c6d8d9e4d431fbc0bdf192a09e167b9f62122,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/DoctorModal.tsx,100644,4090,134,f7bc58aaf790ef7b4682544fed6192edcf88710ec16f7a7f896c40385696a9e5,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/EvidenceRail.tsx,100644,12098,309,1572462e1178613b00dbce97e541b185d6677049c769a78b1a6e5b1afb0d065b,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/Icon.tsx,100644,3662,137,d260bc60a0ba230057965cee19d4defe279abd50d75ee63940bc336498fadf7c,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/MarkdownMessage.tsx,100644,2789,86,7ea72f6561fc6f3955b6780cbfe371b62cc82607f706e2c2bc262beb838d8ac1,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/panels.tsx,100644,57911,1327,2e59b1b0699147c4ce676b6f316ef5173e0ca7f1923b00fb3196223888d59284,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/RuntimeGate.tsx,100644,2767,72,1dfcd01488f3f2914870397a8964f056e97504b42bd130b16eced9c15e489c7e,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/Sidebar.tsx,100644,11194,273,5fd7ecc94f1bf433230c2ea530234b9629abd8e7170b0b3b73292e69085365aa,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/TaskPanel.tsx,100644,11592,315,4c7b5d759cdf96c72970aac132347d1acd83f3f8457396b0da85a7287c3101f7,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/ui/WorkbenchRail.tsx,100644,4909,156,ba2af34264140373ce833dcb13fe65e93788f3abf1be29c586735b8c0d5d76e4,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/wizard/catalog.ts,100644,1843,57,244e7f69daab529e743333c08386ead8fde7f1cc1ca4cea1ec17826173160655,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/wizard/machine.ts,100644,18908,547,3776b311c698bf1b45c03254d23d7a257577eec3b3ac48f1c9630fe4902830d0,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/src/wizard/SetupWizard.tsx,100644,41457,1080,cd41e48ab3354dc641888923ef37039a16320d1fc5b8102d5270c94d32bc2633,text,0.4-desktop-renderer,byte/line inventory+TypeScript compiler+Semgrep+targeted manual IPC/XSS review+Vitest
packages/desktop/test/bridge-integration.test.ts,100644,16138,436,a9295847b980726406c3f95fb8ea36351ac6a994bf5513968b0dc0a0d5531216,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/markdown-message.test.tsx,100644,936,29,4c182f36699694845d56ef33e0e37893b13ded733fc8ec787692a86b05937fb6,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/mcp-quarantine.test.ts,100644,1616,42,abfe7119c3d848bb191cf337a05f029e4c8e61d28eaf3c4d552917187d3edd46,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/release-chain.test.ts,100644,15051,400,f53bdc482a0b480e7265f93ea908d8f3a49a4c87ecd8fa728ae36ce71bf640e6,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/security-surface.test.ts,100644,3549,77,45271b030cef52fb3403d353aecbe88a45fd21cc09d3cf5d695043a44aab67c9,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/state.test.ts,100644,16138,469,e766a3541d6de249b6b41b33586dd78bfad180fd00793b088f6e89217cd5a6ae,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/updater-config.test.ts,100644,6020,134,3b775c5b7f78d96df3cb37855f130b58c46e5dd8dbf7ca9c0883f11e9365ae33,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/wizard-machine.test.ts,100644,18146,409,97f30dd647f5a6d5f3c23b7b03155f4d28310f1ebe39a4fd2db3fe8227c3abbc,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/test/workbench-surface.test.ts,100644,3593,94,c1982f5b49d399d294848928468133ba65fea64ebaed942101ee838abc1ad4ea,text,tests,line scan+syntax/compiler+executed test suite
packages/desktop/tsconfig.json,100644,473,20,2225c238994be6d481065aaaeb948d77fef4266d3b9930e42c326946a87dc648,text,docs-config,byte/line inventory+targeted claim/config consistency review
packages/desktop/updater/generate-latest-json.mjs,100644,8308,231,0ff5bd1aa8399e934da4de4187aeecff73b910122d016838ac645aee35878941,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/updater/generate-sbom.mjs,100644,4885,142,75239a2bfd70a98b93893749069dd57109ac56ac345553385fe6bab27aaf6463,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/updater/latest.json.template,100644,897,20,8b2ef909c071902b636885bd9b5a24320f5c8c2d534f135e638b4d2b68c23a47,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/updater/release-contract.json,100644,1345,53,002445304e8e398e8153ee07a02e8417d2e84f7ded32c683a6eda0478f004e1f,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
packages/desktop/updater/release-contract.mjs,100644,9683,234,27445cade98ab4a8ee57199ddc2ade51bcbb0f2f61b1fd4415828095a4b09965,text,0.4-desktop-native-update,byte/line inventory+Rust/TypeScript compiler+Semgrep+targeted manual trust-boundary review+tests
